student_id,programme,gpa_100,gpa_200,gpa_300,final_cgpa,low_performance,predicted_final_cgpa,low_performance_probability,trajectory_delta,risk_level,intervention_priority
NG-STU-0152,Chemical Engineering,4.8936170212765955,4.711538461538462,4.851063829787234,4.86238532110092,0,4.785857109162984,0.0015533172554838433,-0.0425531914893611,LOW,ROUTINE
NG-STU-0153,Chemical Engineering,3.851063829787234,3.6538461538461537,3.9148936170212765,3.85388127853881,0,3.8659678529705745,0.0022018461859157567,0.06382978723404253,LOW,ROUTINE
NG-STU-0154,Chemical Engineering,4.787234042553192,4.0576923076923075,3.617021276595745,4.01357466063348,0,4.068482432005207,0.0015533172554838433,-1.170212765957447,MODERATE,MONITOR
NG-STU-0155,Chemical Engineering,4.361702127659575,3.6,3.3617021276595747,3.65158371040724,0,3.7583440090405866,0.0015533172554838433,-1.0,MODERATE,MONITOR
NG-STU-0156,Chemical Engineering,4.170212765957447,2.9074074074074074,3.3541666666666665,3.41850220264317,0,3.4788013952987704,0.003958418614440696,-0.8160460992907805,MODERATE,MONITOR
NG-STU-0157,Chemical Engineering,3.8297872340425534,3.245614035087719,3.893617021276596,3.79555555555556,0,3.7291518882468977,0.0022018461859157567,0.06382978723404253,LOW,ROUTINE
NG-STU-0158,Chemical Engineering,4.6,3.9361702127659575,2.9565217391304346,3.62053571428571,0,3.611491985620428,0.0271949685260053,-1.643478260869565,MODERATE,MONITOR
NG-STU-0159,Chemical Engineering,3.6136363636363638,3.0754716981132075,3.4545454545454546,3.49767441860465,0,3.5003262492299094,0.011475510835184742,-0.15909090909090917,MODERATE,MONITOR
NG-STU-0160,Chemical Engineering,3.1136363636363638,3.52,3.6136363636363638,3.47641509433962,0,3.6152470367128253,0.00883597680972641,0.5,LOW,ROUTINE
NG-STU-0161,Chemical Engineering,2.840909090909091,2.3666666666666667,3.4130434782608696,3.14732142857143,0,3.2066771439951696,0.15238174437384866,0.5721343873517788,HIGH,PRIORITY
NG-STU-0162,Chemical Engineering,4.0,3.4583333333333335,4.326086956521739,4.14150943396226,0,4.0576448470010105,0.00203926891739105,0.32608695652173925,LOW,ROUTINE
NG-STU-0163,Chemical Engineering,3.227272727272727,2.7358490566037736,3.391304347826087,3.29223744292237,0,3.3520073758600737,0.032158189896992415,0.16403162055335985,HIGH,PRIORITY
NG-STU-0164,Chemical Engineering,4.340909090909091,4.369565217391305,4.7272727272727275,4.37980769230769,0,4.559124341923779,0.0015533172554838433,0.3863636363636367,LOW,ROUTINE
NG-STU-0165,Chemical Engineering,3.8181818181818183,3.4901960784313726,4.409090909090909,3.94366197183099,0,4.0576448470010105,0.0022018461859157567,0.5909090909090908,LOW,ROUTINE
NG-STU-0166,Chemical Engineering,2.659090909090909,2.305084745762712,2.6166666666666667,2.72983870967742,1,2.7039707973817797,0.99055473304597,-0.042424242424242475,CRITICAL,URGENT
NG-STU-0167,Chemical Engineering,2.1363636363636362,2.925925925925926,3.02,3.04888888888889,1,3.127381563070284,0.6702268750635466,0.8836363636363638,HIGH,PRIORITY
NG-STU-0168,Chemical Engineering,2.090909090909091,2.096774193548387,1.5106382978723405,2.32982456140351,1,2.1827772209523233,0.9992205727774385,-0.5802707930367503,CRITICAL,URGENT
NG-STU-0169,Chemical Engineering,2.2954545454545454,1.676923076923077,2.106382978723404,2.28787878787879,1,2.32039469694263,0.9986659357026274,-0.18907156673114134,CRITICAL,URGENT
NG-STU-0170,Chemical Engineering,2.488888888888889,1.537313432835821,1.4661016949152543,2.16225165562914,1,2.1170353617170785,0.9986659357026274,-1.0227871939736346,CRITICAL,URGENT
NG-STU-0171,Chemical Engineering,3.06,3.4313725490196076,2.607142857142857,2.9919028340081,1,3.1083737502569306,0.6525255547665697,-0.45285714285714285,HIGH,PRIORITY
NG-STU-0172,Chemical Engineering,4.2444444444444445,4.38,4.1875,4.32093023255814,0,4.273896561915223,0.0015533172554838433,-0.056944444444444464,LOW,ROUTINE
NG-STU-0173,Chemical Engineering,3.3191489361702127,3.9215686274509802,3.4489795918367347,3.73059360730594,0,3.699465358964301,0.00883597680972641,0.12983065566652208,LOW,ROUTINE
NG-STU-0174,Chemical Engineering,3.4468085106382977,2.8627450980392157,2.015625,2.82608695652174,1,2.728402511840197,0.9700843312744035,-1.4311835106382977,CRITICAL,URGENT
NG-STU-0175,Chemical Engineering,3.888888888888889,4.22,3.9375,4.04186046511628,0,4.0628367104018945,0.0022018461859157567,0.04861111111111116,LOW,ROUTINE
NG-STU-0176,Chemical Engineering,3.577777777777778,4.02,3.5208333333333335,3.82027649769585,0,3.8227152445723793,0.006381199467476088,-0.056944444444444464,LOW,ROUTINE
NG-STU-0177,Chemical Engineering,3.7555555555555555,3.92,3.7291666666666665,3.8110599078341,0,3.891566603830453,0.003879853301324807,-0.026388888888889017,LOW,ROUTINE
NG-STU-0178,Chemical Engineering,4.7555555555555555,4.48,4.5,4.51162790697674,0,4.562188842061181,0.0015533172554838433,-0.25555555555555554,LOW,ROUTINE
NG-STU-0179,Chemical Engineering,3.9347826086956523,3.96,2.7708333333333335,3.42666666666667,0,3.454963282720216,0.08657147751331692,-1.1639492753623188,MODERATE,MONITOR
NG-STU-0180,Chemical Engineering,3.6666666666666665,3.84,3.0980392156862746,3.6036036036036,0,3.5979882883599923,0.033170325079796226,-0.5686274509803919,MODERATE,MONITOR
NG-STU-0181,Chemical Engineering,2.38,2.980392156862745,2.8596491228070176,3.01276595744681,1,3.0581954769479895,0.6462180856207697,0.47964912280701766,CRITICAL,URGENT
NG-STU-0182,Chemical Engineering,4.111111111111111,4.4,3.6875,4.06511627906977,0,4.039336681172859,0.0015533172554838433,-0.4236111111111107,MODERATE,MONITOR
NG-STU-0183,Chemical Engineering,4.8,4.52,3.6875,4.13023255813953,0,4.222507014938427,0.0015533172554838433,-1.1124999999999998,MODERATE,MONITOR
NG-STU-0184,Chemical Engineering,2.4423076923076925,2.74,2.5918367346938775,2.896,1,2.831633099416071,0.9548032403572579,0.14952904238618503,CRITICAL,URGENT
NG-STU-0185,Chemical Engineering,4.444444444444445,4.44,4.083333333333333,4.42790697674419,0,4.299909088878818,0.0015533172554838433,-0.3611111111111116,MODERATE,MONITOR
NG-STU-0186,Chemical Engineering,3.4791666666666665,3.78,3.5208333333333335,3.76255707762557,0,3.6660074375621785,0.006381199467476088,0.04166666666666696,LOW,ROUTINE
NG-STU-0187,Chemical Engineering,3.0384615384615383,3.7058823529411766,2.7868852459016393,3.18292682926829,0,3.2635570382138317,0.2768725336365329,-0.251576292559899,HIGH,PRIORITY
NG-STU-0188,Chemical Engineering,4.355555555555555,4.14,3.25,3.86976744186047,0,3.731707663083755,0.003107788273104034,-1.1055555555555552,MODERATE,MONITOR
NG-STU-0189,Chemical Engineering,4.0,4.32,4.3125,4.28837209302326,0,4.287762125883368,0.00203926891739105,0.3125,LOW,ROUTINE
NG-STU-0190,Chemical Engineering,3.836734693877551,4.3,3.5686274509803924,4.04504504504505,0,3.9595877208517485,0.0022018461859157567,-0.2681072428971585,LOW,ROUTINE
NG-STU-0191,Chemical Engineering,4.4,4.72,4.428571428571429,4.55555555555556,0,4.559076113494893,0.0015533172554838433,0.02857142857142847,LOW,ROUTINE
NG-STU-0192,Chemical Engineering,4.066666666666666,3.78,3.4313725490196076,3.80275229357798,0,3.793913009870752,0.0015533172554838433,-0.6352941176470588,MODERATE,MONITOR
NG-STU-0193,Chemical Engineering,4.7555555555555555,4.78,4.6875,4.66511627906977,0,4.719687881088572,0.0015533172554838433,-0.06805555555555554,LOW,ROUTINE
NG-STU-0194,Chemical Engineering,4.222222222222222,4.68,4.291666666666667,4.42396313364055,0,4.431187870979879,0.0015533172554838433,0.06944444444444464,LOW,ROUTINE
NG-STU-0195,Chemical Engineering,3.533333333333333,3.7083333333333335,3.1228070175438596,3.48684210526316,0,3.5591833740735734,0.033170325079796226,-0.41052631578947363,MODERATE,MONITOR
NG-STU-0196,Chemical Engineering,4.022222222222222,3.18,3.1320754716981134,3.52466367713004,0,3.4922853335193413,0.013569652549343078,-0.8901467505241087,MODERATE,MONITOR
NG-STU-0197,Chemical Engineering,4.088888888888889,3.92,3.150943396226415,3.80888888888889,0,3.6671790912845674,0.003107788273104034,-0.9379454926624735,MODERATE,MONITOR
NG-STU-0198,Chemical Engineering,3.7777777777777777,3.574468085106383,3.76,3.9009009009009,0,3.7748229284904085,0.003879853301324807,-0.017777777777777892,LOW,ROUTINE
NG-STU-0199,Civil Engineering,3.3137254901960786,2.4328358208955225,3.3035714285714284,3.48333333333333,0,3.2870476999272347,0.05967850086235027,-0.010154061624650268,HIGH,PRIORITY
NG-STU-0200,Civil Engineering,4.1063829787234045,3.7115384615384617,4.511111111111111,4.27853881278539,0,4.2633104996731115,0.0011902217501633767,0.40472813238770655,LOW,ROUTINE
NG-STU-0201,Civil Engineering,3.6382978723404253,2.857142857142857,3.608695652173913,3.50884955752212,0,3.5683293591814627,0.015085134901291264,-0.02960222016651226,MODERATE,MONITOR
NG-STU-0202,Civil Engineering,3.765957446808511,3.1346153846153846,4.2444444444444445,4.09132420091324,0,3.962119493731141,0.004913872008553762,0.4784869976359336,LOW,ROUTINE
NG-STU-0203,Civil Engineering,3.1702127659574466,1.9242424242424243,2.459016393442623,2.68627450980392,1,2.7207272050919826,0.9801891956635015,-0.7111963725148236,CRITICAL,URGENT
NG-STU-0204,Civil Engineering,2.74468085106383,2.7142857142857144,2.5384615384615383,2.67,1,2.851068493856655,0.9192961676760443,-0.20621931260229154,CRITICAL,URGENT
NG-STU-0205,Civil Engineering,4.170212765957447,4.038461538461538,3.5348837209302326,4.0045045045045,0,3.994015891542012,0.0011902217501633767,-0.6353290450272144,MODERATE,MONITOR
NG-STU-0206,Civil Engineering,3.5319148936170213,2.8771929824561404,2.8372093023255816,3.06837606837607,1,3.221441394526377,0.3158118810033911,-0.6947055912914397,HIGH,PRIORITY
NG-STU-0207,Civil Engineering,3.6808510638297873,1.7,2.508771929824561,2.80694980694981,1,2.818084560038389,0.959708942177037,-1.1720791340052261,CRITICAL,URGENT
NG-STU-0208,Civil Engineering,4.1063829787234045,4.115384615384615,4.558139534883721,4.4703196347032,0,4.411692976235518,0.0011902217501633767,0.4517565561603165,LOW,ROUTINE
NG-STU-0209,Civil Engineering,3.3404255319148937,3.1272727272727274,3.8,3.70535714285714,0,3.650110445835712,0.011176031304485069,0.45957446808510616,LOW,ROUTINE
NG-STU-0210,Civil Engineering,3.0638297872340425,2.09375,1.5625,2.24914675767918,1,2.313243347759849,0.9947637494475591,-1.5013297872340425,CRITICAL,URGENT
NG-STU-0211,Civil Engineering,3.297872340425532,2.566666666666667,2.9411764705882355,3.12033195020747,0,3.131546395014153,0.4495019980988464,-0.3566958698372966,HIGH,PRIORITY
NG-STU-0212,Civil Engineering,3.404255319148936,2.621212121212121,2.5348837209302326,2.97551020408163,1,2.9566599165154734,0.9023392579848346,-0.8693715982187036,CRITICAL,URGENT
NG-STU-0213,Civil Engineering,4.191489361702128,3.7884615384615383,4.377777777777778,4.17777777777778,0,4.229982581076157,0.0011902217501633767,0.1862884160756506,LOW,ROUTINE
NG-STU-0214,Civil Engineering,3.0638297872340425,2.2941176470588234,2.5625,2.67953667953668,1,2.7862864051644083,0.9706436256224363,-0.5013297872340425,CRITICAL,URGENT
NG-STU-0215,Civil Engineering,3.702127659574468,3.2884615384615383,3.9767441860465116,3.79452054794521,0,3.8309187809792373,0.0048950957943023335,0.2746165264720437,LOW,ROUTINE
NG-STU-0216,Civil Engineering,4.042553191489362,2.5454545454545454,3.422222222222222,3.50212765957447,0,3.48862275798515,0.007867636437504526,-0.6203309692671399,MODERATE,MONITOR
NG-STU-0217,Civil Engineering,3.872340425531915,3.1379310344827585,3.46,3.72173913043478,0,3.6707712905475014,0.002789912170588388,-0.41234042553191497,MODERATE,MONITOR
NG-STU-0218,Civil Engineering,4.425531914893617,4.346153846153846,4.558139534883721,4.5668202764977,0,4.55994001627512,0.0011902217501633767,0.13260761999010384,LOW,ROUTINE
NG-STU-0219,Civil Engineering,3.25531914893617,2.85,3.533333333333333,3.1404958677686,0,3.4842093834355183,0.02081806762859013,0.2780141843971631,MODERATE,MONITOR
NG-STU-0220,Civil Engineering,3.425531914893617,2.4262295081967213,3.185185185185185,3.24894514767932,0,3.244215364057507,0.09218361892178477,-0.24034672970843207,HIGH,PRIORITY
NG-STU-0221,Civil Engineering,3.425531914893617,2.847457627118644,3.911111111111111,3.6283185840708,0,3.5588538556378677,0.023976894050720732,0.4855791962174938,MODERATE,MONITOR
NG-STU-0222,Civil Engineering,2.851063829787234,2.1323529411764706,2.1774193548387095,2.45126353790614,1,2.4752324665393712,0.9964200006167716,-0.6736444749485244,CRITICAL,URGENT
NG-STU-0223,Civil Engineering,3.595744680851064,2.7966101694915255,3.577777777777778,3.58590308370044,0,3.5358223643709286,0.0180044568262788,-0.017966903073285856,MODERATE,MONITOR
NG-STU-0224,Civil Engineering,4.0212765957446805,2.8412698412698414,3.25,3.49367088607595,0,3.4343230860504215,0.011554987522762484,-0.7712765957446805,MODERATE,MONITOR
NG-STU-0225,Civil Engineering,4.0,3.1403508771929824,3.7111111111111112,3.79295154185022,0,3.7558514602031656,0.0025840264420554115,-0.28888888888888875,LOW,ROUTINE
NG-STU-0226,Civil Engineering,3.74468085106383,3.1818181818181817,4.069767441860465,3.94545454545455,0,3.869206031742927,0.004913872008553762,0.3250865907966354,LOW,ROUTINE
NG-STU-0227,Civil Engineering,3.425531914893617,2.7142857142857144,2.392857142857143,3.07755102040816,1,2.908077018875197,0.9149968193236194,-1.0326747720364744,CRITICAL,URGENT
NG-STU-0228,Civil Engineering,2.5531914893617023,1.7115384615384615,2.6285714285714286,2.67910447761194,1,2.6383385238935353,0.9877043101479095,0.0753799392097263,CRITICAL,URGENT
NG-STU-0229,Civil Engineering,3.1914893617021276,2.0294117647058822,2.016949152542373,2.68913857677903,1,2.51803610161394,0.9947637494475591,-1.1745402091597548,CRITICAL,URGENT
NG-STU-0230,Civil Engineering,4.0638297872340425,3.1129032258064515,3.395348837209302,3.59307359307359,0,3.6521896644249625,0.001968516760555075,-0.6684809500247404,MODERATE,MONITOR
NG-STU-0231,Civil Engineering,3.9361702127659575,3.103448275862069,2.7674418604651163,3.48917748917749,0,3.4133457710973834,0.10727037415668766,-1.1687283523008412,MODERATE,MONITOR
NG-STU-0232,Civil Engineering,3.3404255319148937,2.3508771929824563,2.1636363636363636,2.90697674418605,1,2.663834975252627,0.9924240613214285,-1.17678916827853,CRITICAL,URGENT
NG-STU-0233,Civil Engineering,3.106382978723404,2.1515151515151514,1.7868852459016393,2.34,1,2.3671166135385433,0.9947637494475591,-1.3194977328217647,CRITICAL,URGENT
NG-STU-0234,Civil Engineering,3.978723404255319,3.2,3.4,3.74235807860262,0,3.6286274805931535,0.0025840264420554115,-0.5787234042553191,MODERATE,MONITOR
NG-STU-0235,Civil Engineering,3.851063829787234,3.1923076923076925,3.9302325581395348,3.79908675799087,0,3.8317154925208934,0.002789912170588388,0.07916872835230082,LOW,ROUTINE
NG-STU-0236,Civil Engineering,4.127659574468085,3.03125,2.759259259259259,3.32,0,3.3388249883644323,0.19570359986083205,-1.368400315208826,HIGH,PRIORITY
NG-STU-0237,Civil Engineering,2.8297872340425534,2.634920634920635,2.574074074074074,2.90573770491803,1,2.854236340696944,0.9531357082664595,-0.25571315996847943,CRITICAL,URGENT
NG-STU-0238,Civil Engineering,4.066666666666666,3.1964285714285716,2.5294117647058822,3.40969162995595,0,3.2805509013278917,0.29353082224548804,-1.5372549019607842,HIGH,PRIORITY
NG-STU-0239,Civil Engineering,4.288888888888889,3.9019607843137254,3.8095238095238093,4.06046511627907,0,4.05003758214314,0.0011902217501633767,-0.47936507936507944,MODERATE,MONITOR
NG-STU-0240,Civil Engineering,3.511111111111111,3.2830188679245285,3.3877551020408165,3.66216216216216,0,3.593821549537362,0.0048950957943023335,-0.12335600907029454,MODERATE,MONITOR
NG-STU-0241,Civil Engineering,2.911111111111111,2.6779661016949152,2.1607142857142856,2.60311284046693,1,2.6627011111460646,0.9869424613956671,-0.7503968253968254,CRITICAL,URGENT
NG-STU-0242,Civil Engineering,3.3333333333333335,2.9215686274509802,2.9347826086956523,3.06995884773663,1,3.2724190512516254,0.23864087387385577,-0.39855072463768115,HIGH,PRIORITY
NG-STU-0243,Civil Engineering,3.7333333333333334,2.9272727272727272,2.7735849056603774,3.29004329004329,0,3.3066378337853313,0.24660465268888876,-0.959748427672956,HIGH,PRIORITY
NG-STU-0244,Civil Engineering,3.688888888888889,2.9310344827586206,2.1875,3.09836065573771,1,2.968458932711657,0.912948560902635,-1.501388888888889,CRITICAL,URGENT
NG-STU-0245,Civil Engineering,4.666666666666667,4.1568627450980395,4.5476190476190474,4.45070422535211,0,4.496080847689796,0.0011902217501633767,-0.11904761904761951,LOW,ROUTINE
NG-STU-0246,Civil Engineering,4.377777777777778,3.588235294117647,4.0476190476190474,4.11737089201878,0,4.097657487381518,0.0011902217501633767,-0.33015873015873076,MODERATE,MONITOR
NG-STU-0247,Civil Engineering,3.8085106382978724,3.3333333333333335,3.489795918367347,3.75675675675676,0,3.69764043131745,0.0016874100752780296,-0.31871471993052536,MODERATE,MONITOR
NG-STU-0248,Civil Engineering,4.688888888888889,4.568627450980392,4.738095238095238,4.70422535211268,0,4.758387489839556,0.0011902217501633767,0.04920634920634903,LOW,ROUTINE
NG-STU-0249,Civil Engineering,4.266666666666667,3.5294117647058822,3.619047619047619,4.03738317757009,0,3.877468486767293,0.0011902217501633767,-0.6476190476190475,MODERATE,MONITOR
NG-STU-0250,Civil Engineering,4.066666666666666,3.6862745098039214,3.4680851063829787,3.74311926605505,0,3.826674671466061,0.0011902217501633767,-0.5985815602836877,MODERATE,MONITOR
NG-STU-0251,Civil Engineering,3.2666666666666666,2.8545454545454545,2.0384615384615383,2.62403100775194,1,2.7746419933424784,0.96259258238577,-1.2282051282051283,CRITICAL,URGENT
NG-STU-0252,Civil Engineering,3.466666666666667,3.2363636363636363,2.473684210526316,3.04115226337449,1,3.118674400443196,0.5813128344941588,-0.9929824561403509,HIGH,PRIORITY
NG-STU-0253,Civil Engineering,3.7777777777777777,3.843137254901961,4.181818181818182,4.13953488372093,0,4.089879832739683,0.0029745388042423993,0.404040404040404,LOW,ROUTINE
NG-STU-0254,Civil Engineering,4.511111111111111,4.078431372549019,4.238095238095238,4.32863849765258,0,4.3923376331794755,0.0011902217501633767,-0.27301587301587293,LOW,ROUTINE
NG-STU-0255,Civil Engineering,4.155555555555556,4.2075471698113205,4.380952380952381,4.36279069767442,0,4.355738941336985,0.0011902217501633767,0.22539682539682548,LOW,ROUTINE
NG-STU-0256,Civil Engineering,4.711111111111111,4.470588235294118,4.428571428571429,4.57746478873239,0,4.603542672304344,0.0011902217501633767,-0.2825396825396824,LOW,ROUTINE
NG-STU-0257,Civil Engineering,3.533333333333333,3.4339622641509435,4.023809523809524,3.92093023255814,0,3.9073979708976223,0.0048950957943023335,0.4904761904761905,LOW,ROUTINE
